Unnamed: 0,carat,cut,color,clarity,depth,table,x,y,z,price
1866,1.51,Good,D,VS1,63.7,55.0,7.28,7.22,4.62,17111
22017,1.74,Ideal,I,VS1,61.8,56.0,7.69,7.73,4.77,15189
21149,0.52,Ideal,E,VVS1,59.9,57.0,5.28,5.24,3.15,2467
9703,1.06,Ideal,F,I1,61.8,55.0,6.55,6.58,4.06,3544
12728,0.7,Ideal,E,SI1,62.3,56.0,5.68,5.62,3.52,1758
23894,1.5,Premium,I,VS2,62.3,60.0,7.25,7.19,4.5,9479
23662,0.38,Ideal,F,VS1,61.3,56.0,4.68,4.72,2.88,1116
20924,0.31,Ideal,E,SI1,61.8,53.9,4.32,4.35,2.68,542
19315,0.4,Premium,D,VS1,59.2,59.0,4.79,4.81,2.84,1123
17214,0.7,Premium,G,VVS2,61.8,58.0,5.67,5.63,3.49,2874
17725,0.99,Fair,J,I1,73.6,60.0,6.01,5.8,4.35,1789
1828,0.79,Premium,F,SI1,62.3,54.0,5.97,5.91,3.7,2862
22610,1.51,Ideal,H,VS1,62.6,56.0,7.32,7.28,4.57,11686
515,1.53,Ideal,I,VS2,61.7,57.0,7.36,7.41,4.56,9189
4331,0.71,Very Good,F,SI2,63.6,56.0,5.58,5.67,3.58,2098
37,1.01,Very Good,G,SI1,62.8,56.0,6.35,6.43,4.01,5049
3842,0.32,Ideal,D,VVS2,61.6,55.0,4.41,4.45,2.73,1107
4606,0.9,Good,E,SI1,57.9,60.0,6.3,6.34,3.66,4190
327,1.11,Premium,E,SI2,62.5,58.0,6.63,6.61,4.14,4664
13913,1.22,Ideal,I,SI1,61.7,55.2,6.84,6.9,4.24,6062
23511,1.15,Premium,E,SI2,61.7,60.0,6.78,6.7,4.16,4328
13345,0.31,Premium,E,VS2,60.0,59.0,4.39,4.35,2.62,872
9426,0.41,Premium,G,SI1,60.3,60.0,4.8,4.76,2.88,923
15919,0.3,Premium,D,VS2,61.0,60.0,4.29,4.33,2.63,710
9593,0.71,Very Good,E,VS1,63.3,59.0,5.64,5.67,3.58,2946
21956,1.03,Premium,H,SI2,62.0,60.0,6.47,6.41,4.0,3749
18796,0.42,Ideal,F,VVS1,61.3,56.0,4.82,4.83,2.96,1326
21911,0.41,Very Good,F,SI1,62.5,58.0,4.74,4.77,2.97,702
25604,0.51,Good,D,VS2,63.7,57.0,5.0,5.05,3.2,1549
8315,1.01,Ideal,F,VS1,63.2,56.0,6.35,6.41,4.03,7209
8959,0.33,Very Good,H,VS2,58.8,62.0,4.49,4.53,2.65,486
9636,0.51,Ideal,G,IF,62.4,54.0,5.12,5.17,3.21,2096
18534,0.7,Fair,G,SI1,66.0,53.0,5.53,5.47,3.63,1949
3755,0.7,Good,D,SI2,58.2,63.0,5.78,5.83,3.38,2583
9150,1.01,Premium,G,SI2,60.1,59.0,6.55,6.46,3.91,4327
9953,0.24,Very Good,E,VVS1,60.7,60.0,4.01,4.06,2.45,485
3410,0.5,Ideal,H,SI2,62.9,57.0,5.04,5.01,3.16,958
26608,1.13,Very Good,F,VVS2,59.6,59.0,6.82,6.87,4.08,9539
887,1.52,Premium,H,SI1,61.2,58.0,7.53,7.43,4.57,8566
14108,1.16,Ideal,I,SI1,61.7,56.0,6.76,6.7,4.15,4668
19155,2.08,Premium,F,SI2,62.0,60.0,8.15,8.1,5.04,13437
21342,2.02,Ideal,I,SI2,60.9,60.0,8.08,8.14,4.94,14027
21354,0.4,Ideal,I,SI2,61.3,56.0,4.76,4.79,2.93,612
16696,0.53,Ideal,I,VS1,61.6,57.0,5.21,5.18,3.2,1383
5180,0.66,Ideal,H,SI1,60.9,55.0,5.63,5.7,3.45,1780
17144,1.01,Very Good,E,SI1,61.1,57.0,6.44,6.5,3.95,4563
6087,1.02,Ideal,G,VS2,62.5,57.0,6.41,6.45,4.02,6352
13937,1.07,Ideal,G,SI1,61.9,55.0,6.62,6.57,4.08,5444
3623,0.42,Ideal,F,VVS2,61.3,57.0,4.8,4.82,2.95,1142
16108,0.53,Ideal,G,SI1,63.0,54.0,5.18,5.14,3.25,1273
21418,0.59,Premium,E,SI1,58.7,57.0,5.53,5.47,3.23,1550
9480,0.31,Ideal,I,VS1,,55.0,4.35,4.31,2.72,628
23882,0.38,Premium,G,VS1,61.9,59.0,4.63,4.67,2.88,833
23994,1.12,Premium,G,SI1,59.8,58.0,6.79,6.76,4.05,5329
26665,1.24,Ideal,I,SI2,61.9,57.0,6.87,6.92,4.27,5221
3735,1.13,Ideal,D,VVS2,61.7,57.0,6.68,6.65,4.11,12261
15523,0.5,Very Good,E,SI2,63.1,58.0,5.09,5.05,3.2,1181
17126,0.5,Good,E,SI2,63.7,55.0,5.08,5.03,3.22,1181
10689,1.07,Ideal,F,SI2,62.0,57.0,6.6,6.49,4.06,4764
26714,1.0,Ideal,F,SI1,62.4,55.0,6.45,6.37,4.0,4939
11841,0.49,Premium,H,VS2,59.6,62.0,5.17,5.14,3.07,965
7899,0.92,Good,D,SI1,60.2,56.0,6.28,6.32,3.79,5259
13413,0.31,Ideal,F,VVS1,62.4,55.0,4.33,4.36,2.71,828
22863,0.33,Premium,G,VVS2,61.7,58.0,4.42,4.39,2.72,965
6586,0.32,Ideal,H,VS2,62.0,57.0,4.35,4.39,2.71,505
11858,1.21,Ideal,H,VS1,62.7,56.0,6.79,6.84,4.27,6784
18848,1.01,Premium,D,SI2,61.0,62.0,6.43,6.39,3.91,4939
5476,1.33,Ideal,G,VVS1,62.2,54.0,7.02,7.06,4.38,12255
17250,0.7,Ideal,E,SI1,62.6,57.0,5.64,5.67,3.54,2656
13552,0.86,Very Good,I,VS1,61.2,58.0,6.1,6.16,3.75,2905
20925,0.5,Premium,F,SI1,59.1,58.0,5.23,5.19,3.08,1286
6822,0.73,Ideal,H,SI2,61.6,57.0,5.79,5.81,3.57,2260
3930,1.54,Very Good,D,VS1,59.1,59.0,7.51,7.55,4.45,16750
26149,0.9,Very Good,E,SI2,63.4,60.0,6.07,6.02,3.83,3342
7995,0.75,Premium,J,SI2,62.9,56.0,5.76,5.72,3.61,1588
1627,1.12,Premium,H,SI2,61.9,58.0,6.74,6.66,4.15,4704
13036,1.05,Ideal,D,SI1,62.8,57.0,6.46,6.48,4.06,5914
2430,0.85,Very Good,D,SI1,60.3,57.0,6.09,6.22,3.71,3669
293,0.38,Ideal,D,VS1,62.5,56.0,4.64,4.67,2.91,1067
9408,0.53,Very Good,G,VS1,62.2,59.0,5.14,5.18,3.21,1664
25070,0.29,Ideal,G,SI1,,54.0,4.25,4.29,2.65,420
5770,0.31,Ideal,G,SI2,61.7,56.0,4.34,4.38,2.69,408
7301,0.57,Ideal,E,VS2,61.9,57.0,5.31,5.29,3.28,1949
11200,1.5,Good,E,SI1,64.1,56.0,7.21,7.14,4.6,8820
24599,0.91,Good,H,VS2,63.8,59.0,5.99,5.96,3.82,3192
12040,0.52,Ideal,F,VS1,62.5,57.0,5.17,5.13,3.22,1707
9868,0.34,Ideal,I,IF,62.1,54.0,4.49,4.53,2.8,695
20594,0.54,Ideal,G,VVS2,61.8,55.0,5.22,5.3,3.24,1829
13974,1.01,Very Good,F,SI1,63.0,57.0,6.36,6.4,4.02,4549
22183,1.0,Very Good,F,VVS1,61.1,57.0,6.36,6.51,3.93,9870
14725,1.31,Ideal,G,VS1,62.2,56.0,7.05,7.01,4.37,10071
17870,0.31,Ideal,H,IF,60.8,57.0,4.38,4.4,2.67,761
20871,1.41,Ideal,J,SI1,62.3,55.0,7.18,7.21,4.48,6889
10765,0.51,Ideal,H,VVS1,61.4,55.0,5.13,5.16,3.16,1776
6325,0.4,Good,E,SI2,61.2,61.0,4.71,4.74,2.89,588
26948,1.18,Premium,I,SI1,61.8,58.0,6.78,6.74,4.18,5617
25421,0.71,Fair,E,VS2,64.6,59.0,5.62,5.59,3.62,2902
23822,0.64,Very Good,E,VVS2,61.8,59.0,5.51,5.53,3.41,3541
7883,0.35,Good,F,SI2,,56.0,4.48,4.45,2.85,591
9985,0.38,Ideal,F,VVS1,61.9,54.0,4.7,4.67,2.9,1257
26351,2.08,Very Good,H,SI2,59.0,59.0,8.37,8.41,4.95,15696
9197,0.92,Very Good,E,SI2,62.1,58.0,6.18,6.22,3.85,4011
6868,0.71,Ideal,D,SI2,62.3,56.0,5.73,5.69,3.56,2762
20358,2.0,Premium,I,VS2,58.5,61.0,8.28,8.19,4.82,14763
2798,0.5,Premium,E,VS2,61.3,60.0,5.11,5.07,3.12,1746
20701,0.71,Very Good,G,SI1,62.7,58.0,5.7,5.72,3.58,2274
23384,0.9,Good,F,SI1,61.8,63.0,6.21,6.18,3.83,4241
12519,0.71,Ideal,G,VS2,62.9,56.0,5.73,5.68,3.59,2443
14668,0.9,Premium,I,SI2,60.6,60.0,6.23,6.28,3.79,3001
7710,1.05,Premium,D,SI1,59.3,58.0,6.74,6.68,3.98,6174
18928,0.31,Very Good,G,VVS2,62.9,58.0,4.27,4.31,2.7,707
19694,0.35,Ideal,H,IF,61.9,55.0,4.51,4.54,2.8,921
371,0.3,Good,F,IF,60.0,63.0,4.3,4.36,2.6,742
4461,1.02,Ideal,H,SI2,59.8,58.0,6.55,6.59,3.93,4742
23203,1.17,Ideal,G,VS2,62.2,57.0,6.75,6.72,4.19,6321
21692,1.4,Very Good,G,VS2,60.1,62.0,7.16,7.25,4.33,10351
7498,0.54,Ideal,E,VS2,61.1,57.0,5.24,5.26,3.21,1825
4341,0.7,Very Good,I,VS2,62.1,56.0,5.7,5.74,3.55,2188
18445,0.3,Very Good,F,VS2,62.9,57.0,4.26,4.29,2.69,605
7345,0.33,Premium,G,VVS1,61.5,59.0,4.42,4.46,2.73,810
25999,0.25,Very Good,E,VVS2,63.1,56.0,4.05,4.0,2.54,740
15174,0.32,Premium,H,VS2,60.5,59.0,4.43,4.39,2.67,648
2104,0.35,Ideal,D,SI1,61.1,56.0,4.55,4.59,2.79,780
22647,0.59,Good,G,VS1,60.4,61.2,5.38,5.43,3.26,1910
23638,0.31,Very Good,F,VS2,61.4,58.4,4.37,4.4,2.69,667
19120,0.7,Premium,I,VS1,62.4,59.0,5.64,5.55,3.49,2394
2801,1.01,Good,D,VS2,64.2,60.0,6.32,6.35,4.07,6066
284,2.43,Ideal,I,SI2,62.3,59.0,8.54,8.61,5.34,17856
318,0.38,Premium,F,VS2,60.9,56.0,4.72,4.67,2.86,1026
12308,1.31,Very Good,H,SI1,60.3,58.0,7.02,7.1,4.26,7189
8391,0.3,Ideal,D,VVS1,62.1,56.0,4.31,4.32,2.68,853
2670,0.32,Very Good,H,SI1,63.1,54.0,4.42,4.36,2.77,576
2136,0.56,Ideal,G,VS2,62.0,56.0,5.28,5.3,3.28,1580
19395,2.01,Very Good,I,VS1,62.9,59.0,7.94,8.03,5.02,18041
26934,0.7,Ideal,E,VVS2,62.4,54.0,5.66,5.71,3.55,3585
21231,1.0,Good,H,SI1,56.8,65.0,6.61,6.49,3.72,4138
26727,0.37,Ideal,F,SI2,60.9,56.0,4.65,4.68,2.84,572
5735,0.91,Premium,D,VS2,62.7,59.0,6.16,6.13,3.85,4637
15753,0.7,Good,H,VS2,64.1,58.0,5.51,5.57,3.55,2137
14609,1.52,Ideal,G,SI2,61.3,57.0,7.39,7.36,4.52,8852
22924,0.31,Ideal,G,IF,61.9,56.0,4.33,4.35,2.68,871
16131,0.77,Premium,I,SI1,60.4,58.0,5.96,5.99,3.61,2089
20980,1.51,Premium,J,SI1,59.9,60.0,7.46,7.41,4.45,7822
4581,0.56,Ideal,H,IF,61.3,56.0,5.32,5.35,3.27,2135
26761,0.34,Premium,E,SI1,60.7,60.0,4.51,4.48,2.73,765
3466,0.55,Ideal,F,VS2,61.4,57.0,5.26,5.3,3.24,2026
5899,1.5,Premium,H,VS2,62.4,59.0,7.29,7.32,4.56,11092
15992,0.7,Very Good,E,SI1,60.9,59.0,5.67,5.76,3.48,2537
12472,0.28,Good,E,VS1,63.1,55.0,4.15,4.18,2.63,458
4347,0.4,Premium,G,VVS2,62.7,59.0,4.69,4.72,2.95,982
5615,1.02,Good,D,SI1,,61.0,6.27,6.35,4.01,5497
12475,0.7,Very Good,I,SI1,61.1,56.0,5.74,5.75,3.51,2021
9724,0.33,Very Good,G,SI1,61.1,59.0,4.42,4.45,2.71,492
14813,0.75,Ideal,D,SI2,62.2,55.0,5.83,5.87,3.64,2757
19239,1.17,Ideal,I,SI1,61.7,56.0,6.73,6.78,4.17,6405
3016,0.31,Premium,G,VVS1,61.2,59.0,4.32,4.34,2.65,816
14251,1.26,Ideal,J,VVS1,61.4,60.0,6.92,6.95,4.26,6186
2108,1.61,Premium,J,SI2,62.2,59.0,7.52,7.47,4.66,7245
1241,1.01,Ideal,F,VS2,62.0,56.0,6.51,6.46,4.02,6533
22550,1.11,Premium,G,VS2,60.4,58.0,6.76,6.72,4.07,6445
22770,1.0,Very Good,G,VVS2,63.1,58.0,6.37,6.33,4.01,7589
5434,0.54,Premium,E,SI1,60.2,58.0,5.27,5.3,3.18,1361
9473,0.7,Good,I,VS2,63.6,58.0,5.57,5.59,3.55,2010
2067,1.51,Ideal,I,SI1,62.2,56.0,7.36,7.27,4.55,7145
6684,0.31,Ideal,J,VVS2,60.3,60.0,4.4,4.45,2.67,476
3811,1.0,Premium,D,SI1,61.4,58.0,6.37,6.43,3.93,5775
16761,1.22,Premium,F,VS2,62.3,57.0,6.84,6.8,4.25,8731
2043,1.01,Very Good,G,VVS2,62.1,63.0,6.38,6.31,3.94,6371
18170,0.32,Ideal,D,VS1,61.4,57.0,4.4,4.43,2.71,814
24103,1.1,Premium,I,SI2,62.6,59.0,6.57,6.53,4.1,4269
26790,0.54,Ideal,J,VVS2,61.6,57.0,5.25,5.23,3.23,1720
13246,0.83,Premium,D,SI1,62.2,60.0,6.01,5.98,3.73,3347
5390,0.33,Ideal,F,VS2,61.3,56.0,4.47,4.43,2.73,854
10091,0.57,Ideal,E,VS2,62.9,57.0,5.29,5.26,3.32,1949
4184,1.0,Good,F,SI2,,61.0,6.64,6.59,3.79,4155
20294,1.24,Very Good,I,VS1,61.4,63.0,6.89,6.88,4.23,5444
21920,0.32,Premium,F,VVS2,62.2,59.0,4.41,4.34,2.72,806
19468,0.92,Ideal,F,SI2,62.0,54.0,6.26,6.32,3.9,4065
10048,0.71,Premium,F,SI1,59.0,61.0,5.88,5.84,3.46,2528
4445,0.72,Premium,F,SI1,59.5,62.0,5.85,5.74,3.45,2670
20685,1.16,Premium,F,SI2,62.1,59.0,6.76,6.71,4.18,5164
11259,0.41,Ideal,E,SI2,60.7,57.0,4.81,4.85,2.93,683
17310,1.35,Ideal,G,VS1,62.7,57.0,7.02,7.07,4.42,10656
7793,1.01,Very Good,H,SI2,63.5,58.0,6.29,6.37,4.02,4475
16431,0.52,Premium,G,VS1,61.1,58.0,5.19,5.16,3.16,1815
13923,1.1,Ideal,H,VVS2,59.7,58.0,6.76,6.7,4.01,6616
16937,0.71,Good,G,VS1,58.1,59.0,5.85,5.92,3.42,2628
4376,0.36,Very Good,E,SI1,62.9,56.0,4.52,4.57,2.86,631
25974,0.32,Ideal,D,SI1,62.0,55.0,4.37,4.47,2.74,589
23321,0.3,Ideal,E,VVS1,62.1,57.0,4.27,4.29,2.66,862
22679,0.4,Ideal,E,SI1,62.0,57.0,4.78,4.74,2.95,945
11202,2.15,Ideal,I,SI1,62.5,57.0,8.2,8.16,5.11,14534
18395,0.31,Ideal,D,VS2,62.1,54.0,4.4,4.36,2.72,804
23376,0.41,Ideal,F,VVS1,62.3,57.0,4.73,4.77,2.96,1295
3916,1.51,Premium,H,VS2,62.8,60.0,7.28,7.25,4.56,11268
7414,0.54,Ideal,F,VS2,62.2,57.0,5.21,5.24,3.25,1662
9029,1.8,Premium,D,SI1,61.2,58.0,7.88,7.7,4.79,12338
8989,2.02,Ideal,H,SI1,62.0,56.0,8.06,8.13,5.02,17392
4457,0.39,Premium,D,VS2,61.3,58.0,4.7,4.73,2.89,958
18586,1.54,Very Good,E,SI2,59.0,62.0,7.56,7.59,4.47,7877
2214,0.39,Ideal,F,VS1,62.0,55.0,4.66,4.69,2.9,1003
19936,0.29,Very Good,H,SI2,60.7,60.0,4.33,4.37,2.64,404
6170,0.3,Premium,H,VS2,,60.0,4.26,4.31,2.65,473
90,0.3,Ideal,H,VVS1,61.8,55.0,4.34,4.37,2.69,665
8907,0.7,Premium,G,SI1,60.5,57.0,5.75,5.68,3.46,2415
10838,0.47,Ideal,H,SI2,61.8,54.0,5.01,5.05,3.11,782
9286,1.01,Premium,E,VS2,62.2,58.0,6.36,6.41,3.97,6843
7852,0.55,Ideal,D,VS2,60.2,56.0,5.33,5.38,3.22,2459
15874,0.91,Premium,D,SI2,62.4,56.0,6.2,6.17,3.86,3949
20803,0.3,Good,J,VS1,63.5,58.0,4.24,4.27,2.7,394
14933,1.2,Very Good,J,SI2,61.8,60.0,6.76,6.83,4.2,4580
10891,0.36,Ideal,H,VS2,62.1,55.0,4.57,4.58,2.84,568
4302,0.32,Ideal,G,VVS1,62.2,55.0,4.4,4.38,2.73,1080
18628,1.5,Ideal,G,SI2,63.0,57.0,7.31,7.2,4.57,6720
3846,1.02,Very Good,F,SI1,60.2,60.0,6.55,6.61,3.96,5077
12995,1.2,Very Good,H,SI1,63.3,56.0,6.75,6.72,4.26,4637
3370,1.24,Ideal,H,SI2,62.0,56.0,6.87,6.9,4.27,5797
5193,2.01,Ideal,E,SI2,62.2,57.0,8.04,8.09,5.02,17688
20672,2.02,Ideal,F,SI2,62.2,57.0,8.07,8.03,5.01,16256
6267,0.31,Very Good,D,VVS1,61.1,56.0,4.35,4.42,2.68,826
24916,1.01,Very Good,D,SI1,62.9,58.0,6.33,6.38,4.0,5731
9806,0.9,Premium,G,VS2,60.0,59.0,6.3,6.23,3.76,4424
8852,0.7,Ideal,H,VS1,61.7,57.0,5.66,5.7,3.5,3185
14947,1.5,Premium,H,VS1,59.9,60.0,7.44,7.39,4.44,11189
2479,0.54,Ideal,G,VVS2,61.9,55.0,5.2,5.3,3.25,1927
9176,0.24,Very Good,F,VVS2,,57.0,4.03,4.06,2.48,538
19545,1.51,Very Good,I,SI2,63.1,60.0,7.19,7.13,4.52,6819
19842,1.0,Fair,D,SI2,64.8,60.0,6.23,6.18,4.02,3304
11637,1.51,Premium,J,VS2,62.3,59.0,7.35,7.31,4.57,7553
24679,2.05,Ideal,J,SI2,61.6,55.0,8.18,8.11,5.02,12654
5000,0.61,Premium,E,VS2,61.2,62.0,5.48,5.44,3.34,1704
14464,1.64,Premium,I,SI2,61.3,58.0,7.58,7.62,4.66,8587
22186,1.23,Very Good,E,VVS2,60.4,62.0,6.88,6.93,4.17,11175
16705,2.01,Very Good,I,VS2,62.3,59.0,8.02,8.1,5.02,15965
8674,0.34,Ideal,G,IF,60.9,56.0,4.5,4.53,2.75,974
7038,1.22,Very Good,F,SI1,,58.0,6.91,6.97,4.2,7372
20502,0.75,Ideal,G,SI2,62.5,55.0,5.82,5.77,3.62,2378
23033,0.34,Ideal,G,VS2,61.4,55.0,4.51,4.54,2.78,616
7856,0.54,Ideal,J,SI1,62.5,54.0,5.22,5.25,3.27,964
23284,0.73,Ideal,I,VS2,61.9,56.0,5.77,5.8,3.59,2686
6730,0.7,Premium,J,IF,60.5,59.0,5.67,5.73,3.45,2150
11479,0.37,Premium,D,VVS2,60.7,59.0,4.63,4.66,2.82,971
15848,0.72,Premium,F,SI1,59.9,58.0,5.85,5.81,3.49,2742
17995,1.26,Ideal,J,SI1,62.0,56.0,6.93,6.9,4.29,5398
4471,0.29,Very Good,E,VS1,60.0,57.0,4.33,4.34,2.6,619
23763,0.8,Ideal,D,VS2,61.3,56.0,5.97,6.0,3.67,4781
15650,1.32,Very Good,J,VS2,62.1,57.0,7.01,7.04,4.36,6079
19191,0.32,Very Good,G,SI1,61.0,61.0,4.38,4.41,2.68,477
18168,0.44,Ideal,G,VVS1,60.3,57.0,4.92,4.96,2.98,1207
18580,1.0,Good,E,VVS2,65.3,56.0,6.19,6.24,4.06,7226
17874,1.21,Ideal,G,VS1,62.6,56.0,6.81,6.77,4.25,8774
25854,0.93,Very Good,D,SI2,62.6,57.0,6.2,6.26,3.9,4214
18339,2.2,Premium,H,SI2,62.7,58.0,8.33,8.27,5.2,17634
14445,2.25,Ideal,I,SI2,62.4,57.0,8.39,8.32,5.21,17143
14662,0.52,Ideal,I,SI2,61.9,55.0,5.17,5.23,3.22,1125
21946,1.52,Very Good,G,VS2,62.4,56.0,7.26,7.36,4.56,11093
11939,0.34,Ideal,E,VS2,62.6,57.0,4.47,4.45,2.79,956
3200,0.41,Premium,G,SI1,61.5,59.0,4.78,4.75,2.93,923
9022,0.4,Ideal,G,VVS1,61.7,57.0,4.75,4.78,2.94,967
15783,0.7,Ideal,E,SI1,61.6,57.0,5.71,5.76,3.53,2846
4487,0.61,Very Good,H,VVS2,61.4,57.0,5.46,5.5,3.36,1970
20577,0.81,Ideal,G,VS1,61.6,56.0,5.99,6.02,3.7,3923
9290,1.73,Premium,E,SI1,62.6,58.0,7.67,7.59,4.78,16253
13992,0.78,Very Good,F,VS2,62.2,58.0,5.86,5.9,3.66,3429
19925,0.3,Very Good,G,VS1,62.1,60.0,4.24,4.3,2.65,605
6583,1.0,Premium,G,VS1,62.4,59.0,6.4,6.35,3.98,6727
15518,0.31,Ideal,G,IF,61.6,54.0,4.36,4.4,2.7,853
1988,0.31,Ideal,G,VS1,60.8,57.0,4.39,4.42,2.68,645
23654,0.4,Good,E,SI1,63.8,56.0,4.74,4.7,3.01,882
3507,0.74,Ideal,G,VS2,62.3,55.0,5.8,5.83,3.62,2877
19377,1.01,Premium,G,SI1,,59.0,6.48,6.44,3.96,5006
13614,0.41,Ideal,E,VVS1,61.7,56.0,4.82,4.78,2.96,1431
24134,0.33,Ideal,G,VVS2,62.7,55.0,4.46,4.41,2.78,965
22028,0.75,Good,E,SI2,63.8,55.0,5.74,5.8,3.68,2453
12140,0.38,Ideal,I,VVS2,62.0,55.0,4.65,4.67,2.89,836
19485,0.38,Ideal,F,VS2,62.2,57.0,4.63,4.6,2.87,1026
7734,0.53,Ideal,E,VS2,62.5,57.0,5.16,5.18,3.23,1607
13705,0.31,Very Good,F,VS2,61.5,56.0,4.34,4.41,2.69,625
12606,2.01,Very Good,I,VS1,63.0,59.0,7.87,7.94,4.98,18500
26599,0.51,Premium,E,VS1,62.3,56.0,5.14,5.13,3.2,1837
5959,0.35,Good,F,SI1,63.6,54.0,4.51,4.52,2.87,583
8682,1.21,Good,G,VS2,63.8,56.0,6.74,6.67,4.28,8099
20597,0.9,Ideal,J,VS1,62.5,55.0,6.18,6.14,3.85,3175
18254,0.91,Very Good,D,SI2,61.5,56.0,6.22,6.27,3.84,4123
20566,1.35,Ideal,H,SI1,62.8,57.0,6.98,7.09,4.42,7619
15674,1.01,Good,D,SI2,64.5,58.0,6.18,6.26,4.01,4606
20618,0.39,Ideal,H,VS1,61.9,57.0,4.71,4.76,2.93,740
7385,1.03,Fair,I,SI2,65.2,56.0,6.42,6.35,4.16,3530
2402,1.24,Premium,D,SI2,61.4,59.0,6.87,6.91,4.23,6840
8739,0.52,Ideal,G,VVS2,61.4,55.3,5.18,5.21,3.19,1957
15005,1.07,Very Good,D,IF,60.9,58.0,6.57,6.67,4.03,18114
19420,0.31,Ideal,I,VS2,62.3,53.8,4.32,4.36,2.7,447
2406,1.01,Ideal,H,VS2,60.6,57.0,6.54,6.49,3.95,5317
23041,0.7,Ideal,D,SI1,62.5,56.0,5.67,5.73,3.56,2612
2358,0.9,Ideal,J,VS1,62.1,57.0,6.16,6.18,3.83,3418
13618,1.33,Premium,H,VS2,62.6,58.0,7.07,7.01,4.41,7943
6937,0.59,Ideal,D,SI1,61.8,56.0,5.4,5.37,3.33,1912
21344,0.46,Good,F,VS1,59.9,61.9,5.02,5.06,3.01,1168
24650,1.2,Premium,E,VS2,62.0,59.0,6.78,6.71,4.18,8279
16168,1.21,Ideal,I,SI2,60.6,56.0,6.94,6.92,4.2,5184
11287,0.23,Ideal,E,VVS2,62.8,57.0,3.91,3.96,2.47,530
432,0.51,Good,D,SI2,63.9,55.0,5.1,5.04,3.24,1268
20031,1.26,Premium,E,VS1,60.7,58.0,7.02,7.04,4.27,10367
10589,1.5,Very Good,G,SI1,61.5,59.0,7.31,7.39,4.52,9645
9133,1.08,Premium,E,SI1,59.6,60.0,6.73,6.66,3.99,5908
20260,0.4,Good,J,VS1,64.0,56.0,4.69,4.66,2.99,734
6438,0.64,Fair,I,VS2,55.3,69.0,5.85,5.69,3.19,1411
17871,0.31,Premium,F,IF,61.5,58.0,4.33,4.35,2.67,979
20815,0.43,Premium,D,SI1,60.1,58.0,4.89,4.93,2.95,830
5060,0.52,Premium,F,SI1,61.5,60.0,5.15,5.16,3.17,1191
2375,0.7,Ideal,F,VS1,,58.0,5.7,5.73,3.5,3154
2662,1.5,Premium,J,VS2,61.7,56.0,7.33,7.23,4.49,7308
18535,0.5,Good,G,VVS1,63.3,56.0,5.07,5.1,3.22,1966
11839,0.43,Very Good,E,SI1,63.2,57.0,4.84,4.78,3.04,948
8356,1.01,Very Good,F,VS2,62.3,59.0,6.37,6.41,3.98,6770
12170,0.31,Ideal,G,VS2,61.6,54.0,4.41,4.39,2.71,698
4941,0.31,Ideal,I,VS1,61.7,55.0,4.36,4.39,2.7,424
20426,1.03,Ideal,E,VS1,61.9,57.0,6.46,6.44,4.0,8629
5940,0.41,Very Good,F,VS2,62.6,58.0,4.75,4.81,2.99,863
22211,1.02,Premium,F,VS2,61.3,58.0,6.42,6.54,3.97,6479
16359,0.34,Ideal,G,IF,62.2,56.0,4.45,4.46,2.77,984
24222,1.05,Premium,F,SI2,61.7,60.0,6.58,6.49,4.03,4363
16714,0.93,Very Good,H,SI1,59.3,61.0,6.33,6.39,3.77,3838
12658,0.37,Ideal,D,SI1,61.9,54.0,4.62,4.65,2.87,643
10817,0.41,Good,F,SI1,63.7,58.0,4.74,4.71,3.01,904
22340,1.0,Good,F,SI1,63.8,58.0,6.28,6.22,3.99,4586
18996,0.74,Ideal,F,VS1,62.3,57.0,5.79,5.77,3.6,3170
12279,0.47,Fair,D,IF,60.6,60.0,5.09,4.98,3.05,2211
11262,1.0,Good,D,SI2,64.0,54.0,6.29,6.24,4.01,3304
979,0.32,Premium,H,VVS1,60.9,58.0,4.43,4.4,2.69,936
13224,0.4,Premium,H,VS1,62.7,59.0,4.71,4.63,2.93,938
8605,0.71,Fair,F,SI1,57.0,62.0,5.84,5.87,3.34,2149
17900,1.02,Very Good,F,SI2,63.3,56.0,6.38,6.31,4.02,3018
25594,1.5,Premium,E,SI2,61.2,59.0,7.36,7.41,4.52,9900
15681,1.11,Premium,E,SI1,61.3,58.0,6.66,6.61,4.07,5908
26216,1.7,Premium,F,SI1,62.3,58.0,7.63,7.59,4.74,13766
8113,0.4,Premium,J,VS1,59.7,59.0,4.83,4.79,2.87,810
447,0.7,Good,F,VS1,59.4,62.0,5.71,5.76,3.4,2759
7935,0.29,Very Good,E,VVS1,60.9,61.0,4.23,4.27,2.59,629
10986,1.17,Fair,I,I1,65.4,62.0,6.68,6.57,4.33,2935
2413,0.51,Premium,J,SI1,61.7,56.0,5.17,5.14,3.18,956
11329,1.0,Good,E,VVS2,63.5,55.0,6.31,6.36,4.02,8750
16106,0.33,Ideal,F,VVS1,62.4,55.0,4.44,4.47,2.78,955
7371,0.5,Very Good,I,VVS1,62.8,61.0,4.98,5.05,3.15,1448
161,0.97,Ideal,G,SI2,62.7,57.0,6.31,6.28,3.95,4101
9526,1.7,Premium,J,VS2,62.8,59.0,7.6,7.55,4.76,9939
5875,0.4,Ideal,G,IF,61.8,55.0,4.75,4.79,2.95,1239
